"gml_id","roof_flat","roof_var","prob_flat","prob_not_flat","label"
"G0503.032e68f069fd49cce0532ee22091b28c","Flat",0.067940306122449,0.956018725791479,0.0439812742085214,"Flat"
"G0503.032e68eff7df49cce0532ee22091b28c","Flat",0.130312970585403,0.912877159149951,0.0871228408500492,"Flat"
"G0503.032e68f02d0949cce0532ee22091b28c","Flat",0.162825207586941,0.818016975186767,0.181983024813233,"Flat"
"G0503.032e68f02a1949cce0532ee22091b28c","Not flat",2.1649428009828,6.55600827266764e-290,1,"Not flat"
"G0503.032e68f02a1f49cce0532ee22091b28c","Not flat",0.380498279569893,4.16660552629155e-06,0.999995833394474,"Not flat"
"G0503.032e68f02a2949cce0532ee22091b28c","Not flat",0.79104926943308,2.10469170392395e-34,1,"Not flat"
"G0503.032e68f0691049cce0532ee22091b28c","Flat",0.00995164835164835,0.937220118473685,0.0627798815263153,"Flat"
"G0503.032e68f0691f49cce0532ee22091b28c","Flat",0.00594181818181819,0.933376683204823,0.0666233167951771,"Flat"
"G0503.032e68f0692049cce0532ee22091b28c","Flat",0.120420454545455,0.927131037741231,0.0728689622587692,"Flat"
"G0503.032e68f0692149cce0532ee22091b28c","Flat",0.0129719367588933,0.939796232594075,0.0602037674059248,"Flat"
"G0503.032e68f0692249cce0532ee22091b28c","Flat",0.00778181818181819,0.935203288238977,0.0647967117610227,"Flat"
"G0503.032e68f0692d49cce0532ee22091b28c","Flat",0.00834909090909091,0.935744566012152,0.0642554339878481,"Flat"
"G0503.032e68f0692e49cce0532ee22091b28c","Flat",0.0254849002849003,0.948020813921393,0.0519791860786069,"Flat"
"G0503.032e68f0692f49cce0532ee22091b28c","Flat",0.00966380952380952,0.93696081697776,0.0630391830222403,"Flat"
"G0503.032e68f0693049cce0532ee22091b28c","Flat",0.0205391625615763,0.945198789266704,0.0548012107332957,"Flat"
"G0503.032e68f0274749cce0532ee22091b28c","Not flat",2.51279661971314,0,1,"Not flat"
"G0503.032e68f0274849cce0532ee22091b28c","Not flat",0.639166722972973,2.33599383752991e-21,1,"Not flat"
"G0503.032e68f0275149cce0532ee22091b28c","Not flat",0.897170431562456,2.58483478192052e-45,1,"Not flat"
"G0503.032e68f0275249cce0532ee22091b28c","Not flat",0.846387089113861,6.576784406152e-40,1,"Not flat"
"G0503.032e68f052a749cce0532ee22091b28c","Flat",0.00189047619047619,0.928947596676872,0.0710524033231284,"Flat"
"G0503.032e68eff89c49cce0532ee22091b28c","Flat",0.00475139389080202,0.932135106269074,0.0678648937309257,"Flat"
"G0503.032e68f024c049cce0532ee22091b28c","Flat",0.147406950571202,0.874804390833426,0.125195609166574,"Flat"
"G0503.032e68f024c149cce0532ee22091b28c","Flat",0.00944459319958194,0.936761670249005,0.0632383297509953,"Flat"
"G0503.032e68f069ee49cce0532ee22091b28c","Flat",0.0126654545454545,0.939546536275617,0.0604534637243833,"Flat"
